dataset,model,subject,seeds_averaged,test_trials_per_seed,accuracy,accuracy_defined_count,balanced_accuracy,balanced_accuracy_defined_count,chance_normalized_balanced_accuracy,chance_normalized_balanced_accuracy_defined_count,macro_f1,macro_f1_defined_count,cohen_kappa,cohen_kappa_defined_count,ovr_macro_auroc,ovr_macro_auroc_defined_count,nll,nll_defined_count,multiclass_brier,multiclass_brier_defined_count,ece,ece_defined_count
bnci2014_004,cardinal_dynamics_extended,9,5,320,0.8543750000000001,5,0.8543749999999999,5,0.70875,5,0.8528587414678347,5,0.70875,5,0.9544453124999999,5,0.3208732264597849,5,0.19971649411394712,5,0.04393820859491824,5
bnci2014_004,cardinal_dynamics_sinc,1,5,320,0.749375,5,0.749375,5,0.49874999999999997,5,0.7411569736331403,5,0.4987500000000001,5,0.8541484375000001,5,0.5630200244171053,5,0.35116923884016193,5,0.08939041271805762,5
bnci2014_004,cardinal_dynamics_sinc,2,5,280,0.555,5,0.555,5,0.11000000000000006,5,0.5358693333089951,5,0.11000000000000003,5,0.5721530612244898,5,0.6976013282227276,5,0.5031251079440135,5,0.07123394553150449,5
bnci2014_004,cardinal_dynamics_sinc,3,5,320,0.495625,5,0.495625,5,-0.008750000000000036,5,0.48404856701463606,5,-0.00874999999999999,5,0.512703125,5,0.7088541850770357,5,0.5147915608529964,5,0.08721563261002303,5
bnci2014_004,cardinal_dynamics_sinc,4,5,320,0.9737500000000001,5,0.9737500000000001,5,0.9475,5,0.9737483884772983,5,0.9475,5,0.994125,5,0.09721841792968897,5,0.049869404331439326,5,0.02993866994976997,5
bnci2014_004,cardinal_dynamics_sinc,5,5,320,0.8943749999999999,5,0.8943750000000001,5,0.7887500000000001,5,0.8933209980494136,5,0.78875,5,0.9730234374999999,5,0.2716403341279543,5,0.1573039292554477,5,0.05114535797387363,5
bnci2014_004,cardinal_dynamics_sinc,6,5,320,0.8518749999999999,5,0.8518749999999999,5,0.70375,5,0.8505970504726472,5,0.70375,5,0.9406171875,5,0.35192833892239495,5,0.22158450535832702,5,0.04852138698101044,5
bnci2014_004,cardinal_dynamics_sinc,7,5,320,0.8099999999999999,5,0.8099999999999999,5,0.6199999999999999,5,0.808957506039626,5,0.6199999999999999,5,0.90003125,5,0.4306706285786415,5,0.267870342707079,5,0.05670523475855589,5
bnci2014_004,cardinal_dynamics_sinc,8,5,320,0.9112500000000001,5,0.9112500000000001,5,0.8225000000000001,5,0.9111929416889415,5,0.8225,5,0.9765234374999998,5,0.20496109020666373,5,0.1255273821202427,5,0.03492786429822445,5
bnci2014_004,cardinal_dynamics_sinc,9,5,320,0.850625,5,0.850625,5,0.7012499999999999,5,0.8498842127531624,5,0.7012499999999999,5,0.9446953125,5,0.32643261666358087,5,0.20472694928034518,5,0.05149148829281329,5
bnci2014_004,cardinal_dynamics_sinc_residual,1,5,320,0.7375,5,0.7375,5,0.475,5,0.7282099314273127,5,0.475,5,0.850609375,5,0.5807688071245514,5,0.3662155659657822,5,0.10178553633391858,5
bnci2014_004,cardinal_dynamics_sinc_residual,2,5,280,0.5378571428571428,5,0.5378571428571428,5,0.0757142857142857,5,0.5318752570425038,5,0.0757142857142857,5,0.5718367346938775,5,0.694732893553808,5,0.500739369912943,5,0.07030442787068229,5
bnci2014_004,cardinal_dynamics_sinc_residual,3,5,320,0.525625,5,0.525625,5,0.051249999999999976,5,0.5173440311166081,5,0.05125,5,0.5458125,5,0.7002066768073002,5,0.5062198001277588,5,0.06588577430695296,5
bnci2014_004,cardinal_dynamics_sinc_residual,4,5,320,0.9737500000000001,5,0.9737500000000001,5,0.9475000000000001,5,0.9737459342219156,5,0.9475,5,0.9938828124999999,5,0.09881642164021928,5,0.050216424156466655,5,0.03332674492150546,5
bnci2014_004,cardinal_dynamics_sinc_residual,5,5,320,0.8931249999999998,5,0.8931249999999998,5,0.78625,5,0.891898473976857,5,0.78625,5,0.97503125,5,0.2731745486701024,5,0.1581716367669207,5,0.04181266769766808,5
bnci2014_004,cardinal_dynamics_sinc_residual,6,5,320,0.84375,5,0.84375,5,0.6875,5,0.8418860635821742,5,0.6875,5,0.940703125,5,0.3607188073700096,5,0.22787489054926763,5,0.041848789788782606,5
bnci2014_004,cardinal_dynamics_sinc_residual,7,5,320,0.81875,5,0.81875,5,0.6375,5,0.8177730184752431,5,0.6375,5,0.9072109375,5,0.41362778790299864,5,0.2593075370341962,5,0.053093395344913016,5
bnci2014_004,cardinal_dynamics_sinc_residual,8,5,320,0.91625,5,0.91625,5,0.8324999999999999,5,0.91617503214135,5,0.8324999999999999,5,0.9775390625,5,0.20284332909207228,5,0.12214217678974851,5,0.03941013827919959,5
bnci2014_004,cardinal_dynamics_sinc_residual,9,5,320,0.85625,5,0.85625,5,0.7124999999999999,5,0.8557878159295246,5,0.7125,5,0.9446015624999999,5,0.322920499699581,5,0.20164924407655369,5,0.04140425011515618,5
bnci2014_004,cardinal_dynamics_sinc_extended,1,5,320,0.7374999999999999,5,0.7375,5,0.475,5,0.7264751223223596,5,0.475,5,0.8510156249999999,5,0.5782070253163504,5,0.36747222896675635,5,0.10023564584553242,5
bnci2014_004,cardinal_dynamics_sinc_extended,2,5,280,0.5228571428571429,5,0.5228571428571429,5,0.04571428571428573,5,0.5126642897352922,5,0.04571428571428573,5,0.5343877551020408,5,0.7042009324413451,5,0.5101971173198436,5,0.0758309633391244,5
bnci2014_004,cardinal_dynamics_sinc_extended,3,5,320,0.53,5,0.53,5,0.06000000000000001,5,0.5098364430303944,5,0.059999999999999984,5,0.53621875,5,0.7074330330294656,5,0.5126942170304399,5,0.08246587626636029,5
bnci2014_004,cardinal_dynamics_sinc_extended,4,5,320,0.97625,5,0.97625,5,0.9525,5,0.9762480099755113,5,0.9525,5,0.9942499999999999,5,0.09588382798798675,5,0.04733533992796959,5,0.032112109772861,5
bnci2014_004,cardinal_dynamics_sinc_extended,5,5,320,0.89125,5,0.89125,5,0.7825,5,0.8899743569876982,5,0.7825,5,0.9743906250000001,5,0.27453122662723384,5,0.1591897467938655,5,0.04251405864953995,5
bnci2014_004,cardinal_dynamics_sinc_extended,6,5,320,0.8506250000000002,5,0.8506250000000002,5,0.7012500000000002,5,0.84919867982012,5,0.7012499999999999,5,0.9435390625,5,0.3512975674136495,5,0.22138337531224467,5,0.04801615931093691,5
