dataset,model,jobs,parameter_count_mean,parameter_count_median,parameter_count_p95,parameter_count_min,parameter_count_max,selected_epoch_index_mean,selected_epoch_index_median,selected_epoch_index_p95,selected_epoch_index_min,selected_epoch_index_max,selected_epoch_count_mean,selected_epoch_count_median,selected_epoch_count_p95,selected_epoch_count_min,selected_epoch_count_max,selection_fit_seconds_mean,selection_fit_seconds_median,selection_fit_seconds_p95,selection_fit_seconds_min,selection_fit_seconds_max,refit_fit_seconds_mean,refit_fit_seconds_median,refit_fit_seconds_p95,refit_fit_seconds_min,refit_fit_seconds_max,test_inference_seconds_mean,test_inference_seconds_median,test_inference_seconds_p95,test_inference_seconds_min,test_inference_seconds_max,job_total_seconds_mean,job_total_seconds_median,job_total_seconds_p95,job_total_seconds_min,job_total_seconds_max,cuda_peak_memory_bytes_mean,cuda_peak_memory_bytes_median,cuda_peak_memory_bytes_p95,cuda_peak_memory_bytes_min,cuda_peak_memory_bytes_max,inference_ms_per_trial_mean,inference_ms_per_trial_median,inference_ms_per_trial_p95,inference_ms_per_trial_min,inference_ms_per_trial_max
bnci2014_004,fbcnet,45,4034.0,4034.0,4034.0,4034.0,4034.0,32.77777777777778,32.0,64.8,2.0,71.0,33.77777777777778,33.0,65.8,3.0,72.0,3.047701505654388,2.989325810223818,4.64925585091114,1.5852901842445135,5.056880049407482,2.220349477397071,2.175339814275503,4.442724306508898,0.18408464267849922,4.687211466953158,0.00803805784218841,0.007597504183650017,0.007811170443892478,0.00731416791677475,0.01871327869594097,5.32099955851833,5.29868121445179,9.142903130128978,1.8309397120028734,9.492496743798256,266056590.2222222,266036224.0,266137804.8,265995264.0,266143744.0,0.025576300039473508,0.023777264868840575,0.026206120050379207,0.02362420200370252,0.059988356328436306
bnci2014_004,fbmsnet,45,6257.0,6257.0,6257.0,6257.0,6257.0,35.06666666666667,36.0,67.39999999999999,1.0,83.0,36.06666666666667,37.0,68.39999999999999,2.0,84.0,3.5372510243621136,3.603877643123269,5.48207088150084,1.7000780832022429,5.614316016435623,2.6512742969724865,2.6924871876835823,4.93294326364994,0.1521583329886198,6.062037343159318,0.008516515501671366,0.008463455364108086,0.008567655831575394,0.008030503988265991,0.011105678975582123,6.245045001225339,6.607246186584234,10.47025000937283,1.909845482558012,11.738549323752522,292327094.04444444,292329984.0,292332032.0,292300288.0,292361728.0,0.027034558126673335,0.02649404341354966,0.02887272941214698,0.025840947637334466,0.03625477131988321
bnci2014_004,free_cardinal,45,6691.0,6691.0,6691.0,6691.0,6691.0,27.622222222222224,24.0,57.39999999999999,3.0,79.0,28.622222222222224,25.0,58.39999999999999,4.0,80.0,3.2366540449774925,3.099327640607953,5.031276386231182,1.8358367457985878,6.472236743196845,2.2194790694862605,1.908630684018135,4.5723708916455506,0.3020410593599081,6.089471135288477,0.006105094816949632,0.0061576105654239655,0.006204216927289963,0.005581280216574669,0.006273722276091576,5.499167011388474,4.9097520019859076,9.518069159612057,2.1660233214497566,12.607892638072371,571469824.0,571469824.0,571469824.0,571469824.0,571469824.0,0.01935693413196575,0.019258912652730942,0.02005926998598235,0.019154715118929744,0.0201843013720853
bnci2014_004,free_scope,45,39589.0,39589.0,39589.0,39589.0,39589.0,16.91111111111111,6.0,45.599999999999994,1.0,138.0,17.91111111111111,7.0,46.599999999999994,2.0,139.0,5.095917821427187,3.9217575136572123,8.028086734190582,2.7719079591333866,17.826746923848987,2.7199016814844477,1.110065545886755,8.073985105007884,0.29945673048496246,20.72530523315072,0.008873333326644368,0.008227713406085968,0.013006308302283286,0.008140986785292625,0.013387463986873627,7.866940321690507,5.10992494598031,15.69536809362471,3.1624363604933023,38.59603626281023,176827904.0,176827904.0,176827904.0,176827904.0,176827904.0,0.028135017251654983,0.025765644386410713,0.04064471344463527,0.025522359646856785,0.04183582495898008
bnci2014_004,scope,45,39589.0,39589.0,39589.0,39589.0,39589.0,13.4,6.0,50.199999999999974,0.0,74.0,14.4,7.0,51.199999999999974,1.0,75.0,5.139037370805939,4.251939447596669,9.18389858268201,2.858862990513444,14.055726569145918,2.2630164821114804,0.9234744850546122,9.10458764918148,0.12195435166358948,11.956012612208724,0.01049609635439184,0.010450981557369232,0.010571112111210822,0.010289564728736877,0.011950137093663216,7.455690549810727,5.364369122311473,18.34533524140715,3.035339143127203,26.051295856013894,176827904.0,176827904.0,176827904.0,176827904.0,176827904.0,0.03332906585585858,0.03268840373493731,0.036904926278761456,0.032402510987594724,0.0426790610487972
bnci2014_004,shallow,45,8162.0,8162.0,8162.0,8162.0,8162.0,21.355555555555554,21.0,40.599999999999994,0.0,83.0,22.355555555555554,22.0,41.599999999999994,1.0,84.0,1.8489261468665468,1.7820174228399992,2.4090151004493237,1.1072604302316904,3.6235905289649963,1.151608820590708,1.1086392924189568,2.1028660140931605,0.04663074016571045,4.215980811044574,0.002032964552442233,0.001957397907972336,0.0020354170352220534,0.0019094012677669525,0.00402776338160038,3.0396594321976105,2.917104247957468,4.510559167340397,1.2026636134833097,7.881601436063647,98548394.66666667,98547712.0,98552832.0,98547712.0,98552832.0,0.006463069132425719,0.006123451748862863,0.00691513397863933,0.00600414932705462,0.012586760567501187
bnci2014_004,tcformer,45,72212.0,72212.0,72212.0,72212.0,72212.0,51.733333333333334,56.0,117.79999999999998,0.0,136.0,52.733333333333334,57.0,118.79999999999998,1.0,137.0,104.87163840536442,109.22200645133853,182.11455101594325,41.604222962632775,197.7526757530868,80.903554455729,88.84182338789105,184.7216225598007,1.5021790638566017,204.64412832446396,0.5089585900720622,0.5157107319682837,0.5215399835258723,0.45212990790605545,0.5235042162239552,186.34071951164967,198.63353232480586,367.4575787909328,43.62557961605489,402.9634325262159,383292928.0,383292928.0,383292928.0,383292928.0,383292928.0,1.6130597260965418,1.6150217037647963,1.633090971071007,1.5879219572525471,1.642066313486014
cho2017,atcnet,1300,104682.0,104682.0,104682.0,104682.0,104682.0,61.08,43.0,183.0,0.0,199.0,62.08,44.0,184.0,1.0,200.0,79.22467488868878,65.49287092033774,165.24250812698156,28.92174576036632,203.25293092243373,58.6343456014561,41.34816862363368,172.7060204973444,0.9175028372555971,207.54709800705314,0.12849844529508397,0.12738499697297812,0.14801735049113632,0.12411811202764511,0.15384870767593384,138.08393621964237,106.84354367852211,338.67985610160974,30.072273064404726,411.05696342512965,160802539.52,160749568.0,161580032.0,160708608.0,161682432.0,3.1763613510650033,3.179649659432471,3.2258995110169053,3.057956579141319,3.298899857327342
cho2017,atcnet_aggressive_pool,1300,104682.0,104682.0,104682.0,104682.0,104682.0,54.863846153846154,27.5,181.0,0.0,199.0,55.863846153846154,28.5,182.0,1.0,200.0,74.06278941302918,52.892381276004016,164.91603518910705,28.985863618552685,202.70605117455125,52.74090311806219,26.7934343945235,170.97454336211084,0.9184822048991919,217.33260518312454,0.12782540940034848,0.12679604161530733,0.14734341884031893,0.12402685545384884,0.15299629047513008,127.03046910826117,79.50466355122626,335.722266127076,30.126269491389394,417.96147269383073,160804335.45846155,160759808.0,161580544.0,160708608.0,161672192.0,3.159733273345643,3.160248533822596,3.222371321171522,3.062145668081939,3.249054169282317
cho2017,cardinal,1300,15907.0,15907.0,15907.0,15907.0,15907.0,41.41230769230769,35.0,109.0,1.0,198.0,42.41230769230769,36.0,110.0,2.0,199.0,2.111981531434621,1.9049649760127068,3.9653055617585777,0.9325831271708012,7.595576284453273,1.54468732726402,1.296790194697678,4.022005022875964,0.0653331819921732,7.261663615703583,0.002193838001157229,0.002188841812312603,0.0022770569659769533,0.0021178368479013443,0.003712279722094536,3.7156091769799016,3.251459503546357,8.037107064761221,1.0648142714053392,14.259537378326058,312420371.6923077,312370688.0,313231872.0,312370688.0,313231872.0,0.05429315451795282,0.054632616229355335,0.0554822594858706,0.04679205206533273,0.0928069930523634
cho2017,cardinal_dynamics,1300,24418.0,24418.0,24418.0,24418.0,24418.0,38.30692307692308,31.0,102.04999999999995,0.0,198.0,39.30692307692308,32.0,103.04999999999995,1.0,199.0,1.7068873819049735,1.5347769390791655,3.231414768565446,0.664166608825326,6.370876280590892,1.1992302530316206,0.9939815485849977,3.1186795203946525,0.020996470004320145,6.439652495086193,0.0017214811421357669,0.0017216578125953674,0.0017483113333582878,0.0016708746552467346,0.0018215794116258621,2.9664427800734456,2.6121028708294034,6.3961816770955915,0.7549244035035372,12.882045267149806,190746190.76923078,190696448.0,191558656.0,190696448.0,191558656.0,0.042619082115542814,0.04298563580960035,0.04361706553027034,0.03544221787403027,0.04553948529064655
cho2017,cardinal_dynamics_compact,1300,14186.0,14186.0,14186.0,14186.0,14186.0,41.22923076923077,35.5,106.04999999999995,0.0,194.0,42.22923076923077,36.5,107.04999999999995,1.0,195.0,1.7743053938505742,1.6387989344075322,3.284152034856379,0.6498658582568169,6.260724488645792,1.2926295438107962,1.111551976762712,3.250193479843437,0.02150575816631317,6.222267081961036,0.0017235139270241444,0.0017234347760677338,0.0017497310414910316,0.0016760732978582382,0.0018544979393482208,3.1270870170871228,2.822470578365028,6.706915443297475,0.7413937468081713,12.552022725343704,160209486.76923078,160159744.0,161021952.0,160159744.0,161021952.0,0.042668954887164705,0.0430345069617033,0.0436354405246675,0.035479431971907616,0.04636244848370552
cho2017,cardinal_dynamics_extended,1300,34658.0,34658.0,34658.0,34658.0,34658.0,35.76,29.0,96.0,0.0,177.0,36.76,30.0,97.0,1.0,178.0,1.675205781360945,1.5184296518564224,3.247187519725411,0.6820238716900349,6.2787960190325975,1.1431101980160636,0.940197772346437,3.0386955391615618,0.02594831958413124,5.498288555070758,0.001721277189655946,0.0017217481508851051,0.0017468404956161975,0.001676071435213089,0.001768277958035469,2.878908136114478,2.537787209264934,6.3957838007248915,0.7777603976428509,11.648480305448174,190915150.76923078,190865408.0,191727616.0,190865408.0,191727616.0,0.042614406918008364,0.04299546126276255,0.043582592625170946,0.03558405054112276,0.04418967291712761
cho2017,cardinal_dynamics_sinc,1300,9683.0,9683.0,9683.0,9683.0,9683.0,46.54538461538461,41.0,122.04999999999995,0.0,198.0,47.54538461538461,42.0,123.04999999999995,1.0,199.0,2.424146493035727,2.221570298075676,4.8314531856216485,0.8062126468867064,8.005343906581402,1.8684968675157199,1.6447883183136582,4.820259738247841,0.02660692296922207,7.887564176693559,0.0022054616261560182,0.00220570620149374,0.002237552497535944,0.002142859622836113,0.0022783447057008743,4.353272271722268,3.9192573707550764,9.61412300225347,0.9043648466467857,15.722507821395993,140639310.76923078,140589568.0,141451776.0,140589568.0,141451776.0,0.054602442100309796,0.055100698955357075,0.05584850441664457,0.045361967446903385,0.05695861764252186
cho2017,cardinal_dynamics_sinc_extended,1300,13523.0,13523.0,13523.0,13523.0,13523.0,44.51846153846154,39.0,115.0,0.0,185.0,45.51846153846154,40.0,116.0,1.0,186.0,2.349780964063337,2.1802663933485746,4.4935035213828085,0.8131024930626154,8.240657236427069,1.7758952886940769,1.558209572918713,4.490140668395906,0.027411451563239098,7.303607841953635,0.002206099019027673,0.0022066449746489525,0.0022378685884177686,0.0021456126123666763,0.002277292311191559,4.185693090549456,3.807554486207664,9.01172258192673,0.9107790142297745,15.109390638768673,140705870.76923078,140656128.0,141518336.0,140656128.0,141518336.0,0.05461835249876365,0.05511152558028698,0.05584534490481019,0.04535374076416095,0.05693230777978897
cho2017,cardinal_dynamics_sinc_residual,1300,9931.0,9931.0,9931.0,9931.0,9931.0,45.76076923076923,40.0,122.04999999999995,0.0,199.0,46.76076923076923,41.0,123.04999999999995,1.0,200.0,3.535082437206919,3.1956205731257796,7.080007217638193,1.118989259004593,12.42517276480794,3.058804370260869,2.389383504167199,8.37816622974351,0.03875131905078888,14.867065386846662,0.004080886442500812,0.003162093460559845,0.005791934113949538,0.003047799691557884,0.005844041705131531,6.657558268871732,5.658736018463969,15.399330835323779,1.2299885097891092,24.26314172707498,218486862.76923078,218437120.0,219299328.0,218437120.0,219299328.0,0.10122225419259988,0.07897063624113798,0.14474258990958333,0.06349582690745592,0.14610104262828827
cho2017,cardinal_fbc,1300,9218.0,9218.0,9218.0,9218.0,9218.0,59.050769230769234,55.0,136.04999999999995,0.0,199.0,60.050769230769234,56.0,137.04999999999995,1.0,200.0,2.665393562812645,2.5516152512282133,4.874966165795922,0.9420059882104397,7.524107178673148,2.087678118717785,1.93848514277488,4.78400235241279,0.02973232790827751,7.369611870497465,0.003476611364346284,0.003476138226687908,0.003535374626517296,0.0033813416957855225,0.0037480704486370087,4.822013348074487,4.552277953363955,9.729509010724723,1.0638570953160524,14.955632135272026,207772647.58153847,207700992.0,208562176.0,207700992.0,208659456.0,0.0860654512205376,0.08680492173880339,0.08810061262920499,0.0717476165543,0.09370176121592522
cho2017,cardinal_fbc_compactdyn,1300,23402.0,23402.0,23402.0,23402.0,23402.0,45.973076923076924,42.0,109.04999999999995,0.0,184.0,46.973076923076924,43.0,110.04999999999995,1.0,185.0,3.1758847414845457,2.9968124153092504,5.743279402051121,1.2760362066328526,9.639684718102217,2.2785825383548555,2.0783636644482613,5.357940058503299,0.043494220823049545,8.8503153976053,0.004804149996489287,0.004800636321306229,0.004873062204569578,0.004700047895312309,0.005179231986403465,5.529353407950929,5.149925826117396,11.174766073934734,1.4340972676873207,17.27106606028974,247684976.64,247643136.0,248388608.0,247526400.0,248388608.0,0.11894854272787388,0.11989099439233541,0.12181985192000866,0.09850917073587577,0.12948079966008663
cho2017,cardinal_fbc_compactdyn_extended,1300,32042.0,32042.0,32042.0,32042.0,32042.0,44.488461538461536,41.0,105.0,0.0,185.0,45.488461538461536,42.0,106.0,1.0,186.0,3.1149231943115594,2.94642788823694,5.652608383074401,1.2258308231830597,8.375049110502005,2.2042486755578565,2.0191702973097563,5.120583846233784,0.04343264736235142,9.045152904465795,0.004790515713393688,0.004786083474755287,0.004854009859263897,0.004715127870440483,0.004957718774676323,5.394341570647577,5.061247376725078,10.906749141495673,1.355042576789856,16.87546730786562,247796752.54153845,247752192.0,248536064.0,247673856.0,248536064.0,0.1186124211511551,0.11959567200392485,0.12132824631407857,0.09845752113809188,0.12394296936690807
